airline_name,icao,model_code,model_name,registration,lat,lng,alt
UTair,UTA,B738,Boeing 737-8AS,RA-73084,51.756268,49.61174,38000
UTair,UTA,B738,Boeing 737-8GU,RA-73088,58.381104,40.328606,36000
UTair,UTA,B762,Boeing 767-224(ER),RA-73082,49.586838,55.06673,36000
UTair,UTA,B735,Boeing 737-524,RA-73044,48.97126,44.746864,35025
UTair,UTA,B738,Boeing 737-8KN,RA-73496,56.616806,47.639206,36025
UTair,UTA,B738,Boeing 737-8GU,RA-73089,51.838615,70.914536,36000
UTair,UTA,B735,Boeing 737-524,RA-73037,55.601017,56.608528,36000
UTair,UTA,B735,Boeing 737-524,RA-73048,55.544392,57.443676,27550
Uzbekistan Airways,UZB,A21N,Airbus A321-253NX,UK32103,51.935909,3.714478,34050
Uzbekistan Airways,UZB,A320,Airbus A320-214,UK32016,41.259922,69.268036,0
Uzbekistan Express,UZB,A320,Airbus A320-214,UK32012,53.381451,42.848324,34000
Uzbekistan Airways,UZB,B788,Boeing 787-8 Dreamliner,UK78701,39.833267,37.435913,39975
Uzbekistan Airways,UZB,A20N,Airbus A320-251N,UK32027,53.300133,43.240974,34000
Uzbekistan Airways,UZB,A21N,Airbus A321-253NX,UK32105,52.674873,46.130379,36000
Uzbekistan Airways,UZB,A20N,Airbus A320-251N,UK32028,51.949631,50.554733,34025
Uzbekistan Airways,UZB,A20N,Airbus A320-251N,UK32024,52.248596,54.485016,32000
Uzbekistan Airways,UZB,A20N,Airbus A320-251N,UK32021,44.044189,87.678162,7500
Uzbekistan Airways,UZB,B763,Boeing 767-33P(ER),UK67006,32.138874,54.627163,35000
Uzbekistan Airways,UZB,A21N,Airbus A321-253NX,UK32101,48.462044,56.149532,33950
Uzbekistan Airways,UZB,A20N,Airbus A320-251N,UK32023,41.243328,68.796638,6525
Uzbekistan Airways,UZB,B788,Boeing 787-8 Dreamliner,UK78704,47.432877,57.812187,39975
Uzbekistan Express,UZB,A320,Airbus A320-214,UK32014,42.151188,62.873798,34000
Uzbekistan Airways,UZB,A20N,Airbus A320-251N,UK32022,41.461704,66.75312,33025
Uzbekistan Airways,UZB,A320,Airbus A320-214,UK32019,40.374252,67.729248,30000
VallJet,VLJ,C25B,Cessna 525B CitationJet CJ3,F-HTSB,50.036114,0.97422,25300
ValueJet,FVJ,CRJ9,Mitsubishi CRJ-900LR,5N-BXT,6.520432,4.475672,23875
Varesh Airlines,VRH,B733,Boeing 737-301,EP-VAK,35.964069,55.986679,26000
Varesh Airlines,VRH,B735,Boeing 737-524,EP-VAR,34.015182,52.967106,31025
Varesh Airlines,VRH,B733,Boeing 737-3S3,EP-VAA,36.046463,59.552193,13950
Veresh Airlines,VRH,B733,Boeing 737-33A,EP-VAV,39.506828,32.432629,32000
Ventura,VNT,C56X,Cessna 560XL Citation Excel,N452M,27.64119,-80.334465,17975
Ventura,VNT,CL60,Bombardier Challenger 604,N56GJ,36.125885,-115.059875,4000
VeriJet,WSP,SF50,Cirrus G2+ Vision Jet,N29VJ,28.543411,-80.849731,2950
Vieques Air Link,VES,BN2P,Britten-Norman BN-2B-27 Islander,N865VL,18.231171,-65.635857,625
VietJet Air,VJC,A21N,Airbus A321-271N,VN-A646,33.671494,138.02858,30600
VietJet Air,VJC,A21N,Airbus A321-271N,VN-A693,37.337173,126.564659,2600
VietJet Air,VJC,A333,Airbus A330-343,VN-A814,18.309219,81.400208,38000
VietJet Air,VJC,A321,Airbus A321-211,VN-A651,19.580841,83.99234,36000
VietJet Air,VJC,A320,Airbus A320-214,VN-A650,19.730026,118.524384,35000
VietJet Air,VJC,A321,Airbus A321-211,VN-A644,15.329041,111.028221,32025
VietJet Air (Petrolimex Sticker),VJC,A333,Airbus A330-343,VN-A810,24.551975,85.372063,38000
VietJet Air,VJC,A320,Airbus A320-214,VN-A655,32.568604,126.272079,35000
VietJet Air,VJC,A321,Airbus A321-211,VN-A685,31.908508,106.749374,28025
VietJet Air,VJC,A320,Airbus A320-214,VN-A675,16.408081,88.54084,36050
VietJet Air,VJC,A320,Airbus A320-214,VN-A656,22.503799,89.750557,34025
VietJet Air,VJC,A320,Airbus A320-214,HS-VKQ,27.640274,112.086823,37050
VietJet Air (Amazing Thailand Livery),VJC,A320,Airbus A320-214,HS-VKB,16.755081,109.088501,34000
VietJet Air,VJC,A321,Airbus A321-211,VN-A629,27.242661,123.364601,33975
VietJet Air,VJC,A320,Airbus A320-214,VN-A689,10.820765,106.668236,0
VietJet Air,VJC,A320,Airbus A320-214,VN-A668,10.815063,106.656395,0
VietJet Air (Amazing Thailand Livery),VJC,A320,Airbus A320-214,HS-VKC,31.168716,121.220345,11800
VietJet Air,VJC,A320,Airbus A320-214,VN-A690,16.479858,107.400322,34975
VietJet Air,VJC,A321,Airbus A321-211,VN-A630,19.688782,106.681465,18775
VietJet Air,VJC,A333,Airbus A330-343,VN-A816,6.659592,112.408249,37000
VietJet Air,VJC,A320,Airbus A320-214,HS-VKD,18.765827,98.966354,0
VietJet Air (Petrolimex Sticker),VJC,A333,Airbus A330-343,VN-A811,-32.325989,141.293243,36000
VietJet Air,VJC,A321,Airbus A321-211,VN-A632,14.908447,108.173546,36000
VietJet Air,VJC,A321,Airbus A321-211,VN-A635,17.022812,107.359169,35000
VietJet Air,VJC,A321,Airbus A321-211,VN-A661,18.38995,111.874031,32975
VietJet Air,VJC,A320,Airbus A320-214,VN-A699,18.348518,106.694977,35050
VietJet Air (Welcome to Thailand Livery),VJC,A320,Airbus A320-214,HS-VKA,17.90818,99.176476,14175
VietJet Air,VJC,A320,Airbus A320-214,HS-VKN,9.572351,99.272507,36000
VietJetAir,VJC,A21N,Airbus A321-271NX,VN-A536,37.459026,126.449127,0
VietJet Air,VJC,A321,Airbus A321-211,HS-VKR,11.04744,100.423325,36000
VietJet Air,VJC,A320,Airbus A320-214,VN-A662,12.85852,108.360374,32025
VietJet Air,VJC,A321,Airbus A321-211,HS-VKG,12.849768,100.431763,26625
VietJet Air,VJC,A321,Airbus A321-211,VN-A687,31.132961,121.798843,0
VietJet Air,VJC,A321,Airbus A321-211,VN-A673,18.113846,107.212929,36000
VietJet Air,VJC,A321,Airbus A321-211,VN-A633,21.815403,108.916374,20700
VietJet Air,VJC,A321,Airbus A321-211,VN-A542,19.443192,106.642227,35975
VietJet Air,VJC,A321,Airbus A321-211,HS-VKH,27.733263,112.017868,25600
VietJet Air (Sky Boss Livery),VJC,A320,Airbus A320-214,HS-VKE,33.39653,114.470528,25175
VietJet Air,VJC,A320,Airbus A320-214,HS-VKS,8.110867,98.303513,0
VietJet Air,VJC,A320,Airbus A320-214,VN-A672,20.195431,106.323334,25900
VietJet Air,VJC,A320,Airbus A320-214,HS-VKO,13.620207,100.72126,2675
VietJet Air,VJC,A321,Airbus A321-211,VN-A677,19.126007,105.684998,27800
Vietnam Airlines,HVN,A21N,Airbus A321-272N,VN-A503,45.51366,126.121941,2600
Vietnam Airlines,HVN,B789,Boeing 787-9 Dreamliner,VN-A864,40.928513,46.713745,36975
Vietnam Airlines,HVN,A21N,Airbus A321-272N,VN-A512,25.147333,84.185745,34025
Vietnam Airlines,HVN,A21N,Airbus A321-272N,VN-A624,20.460825,77.63913,32000
Vietnam Airlines,HVN,A359,Airbus A350-941,VN-A899,42.63081,31.657772,37000
Vietnam Airlines,HVN,A321,Airbus A321-231,VN-A357,18.460711,113.111794,32000
Vietnam Airlines,HVN,B789,Boeing 787-9 Dreamliner,VN-A871,42.656677,31.408537,34975
Vietnam Airlines (SkyTeam Livery),HVN,A359,Airbus A350-941,VN-A897,-26.815392,138.108017,36000
Vietnam Airlines,HVN,A359,Airbus A350-941,VN-A896,-1.050934,107.279961,39000
Vietnam Airlines,HVN,A359,Airbus A350-941,VN-A887,20.732038,105.453819,14000
Vietnam Airlines,HVN,A359,Airbus A350-941,VN-A890,4.200806,115.652428,37000
Vietnam Airlines,HVN,B789,Boeing 787-9 Dreamliner,VN-A867,10.818158,106.665817,0
Vietnam Airlines,HVN,B78X,Boeing 787-10 Dreamliner,VN-A874,12.290582,107.987701,29150
Vietnam Airlines,HVN,A321,Airbus A321-231,VN-A603,10.859207,106.754433,1750
Vietnam Airlines,HVN,A321,Airbus A321-231,VN-A613,13.891653,108.151146,33975
Vietnam Airlines,HVN,A21N,Airbus A321-272N,VN-A620,17.83795,111.041077,33000
Vietnam Airlines,HVN,B789,Boeing 787-9 Dreamliner,VN-A861,17.2031,107.643158,39975
Vietnam Airlines,HVN,A321,Airbus A321-231,VN-A359,13.056367,107.67421,32950
Vietnam Airlines,HVN,A321,Airbus A321-231,VN-A339,13.129623,108.318802,34000
Vietravel Airlines,VAG,A321,Airbus A321-211,VN-A289,12.366508,108.29763,29700
Vietravel Airlines,VAG,A321,Airbus A321-211,VN-A288,17.566864,107.471298,32000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VYUM,48.873146,13.490849,38550
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VCRU,51.471737,-0.463523,0
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VZIG,51.465408,-0.190887,2675
Virgin Atlantic,VIR,A35K,Airbus A350-1041,G-VPOP,49.598103,10.388019,38000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VMAP,33.298531,-69.818459,40000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VOOH,22.645741,10.506363,40004
Virgin Atlantic,VIR,A35K,Airbus A350-1041,G-VTEA,45.855679,-66.724915,40000
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VNYC,38.249222,-31.395536,38000
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VLUV,27.758675,-45.307617,37996
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VDIA,40.207489,53.731262,38975
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VAHH,46.508423,20.583355,37975
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VINE,51.334488,-57.78764,38000
Virgin Atlantic,VIR,A35K,Airbus A350-1041,G-VDOT,51.750687,-51.089542,38000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VNYL,41.980297,39.234173,37000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VNEW,68.91243,-33.80373,38996
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VGBR,39.2314,-29.701777,38000
Virgin Atlantic,VIR,A35K,Airbus A350-1041,G-VPRD,68.523445,-34.386692,37000
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VKSS,60.998325,-30.012932,37000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VBOW,65.832405,-25.487923,38000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VOWS,48.784286,-48.315407,37000
Virgin Atlantic,VIR,B789,Boeing 787-9 Dreamliner,G-VWHO,53.098469,-26.261101,39992
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VGEM,59.047222,-24.521484,37996
Virgin Atlantic,VIR,A35K,Airbus A350-1041,G-VJAM,54.97633,-14.731917,40000
Virgin Atlantic,VIR,A333,Airbus A330-343,G-VUFO,52.690659,-10.286255,34000
Virgin Atlantic,VIR,A35K,Airbus A350-1041,G-VRNB,51.468967,-0.46423,0
Virgin Australia,VOZ,A320,Airbus A320-232,VH-VNP,-28.915421,115.793045,37025
Virgin Australia,VOZ,B38M,Boeing 737 MAX 8,VH-8IC,17.692602,142.146576,35000
Virgin Australia,VOZ,B738,Boeing 737-8FE,VH-YIQ,-12.050139,116.141243,34975
Virgin Australia,VOZ,B738,Boeing 737-8FE,VH-YIS,-12.069443,116.137466,32975
Virgin Australia,VOZ,B738,Boeing 737-8FE,VH-VUE,-31.589975,120.594345,36475
Virgin Australia,VOZ,B738,Boeing 737-81D,VH-YFC,-32.13208,116.255951,9950
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJE,-34.125916,151.794006,45000
VistaJet,VJT,GL7T,Bombardier Global 7500,9H-VIR,34.861156,139.76886,43000
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VTD,32.269421,-41.362152,43004
VistaJet,VJT,GL7T,Bombardier Global 7500,9H-VIB,3.526379,18.999434,41000
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJV,49.830368,-54.058517,42975
VistaJet,VJT,CL60,Bombardier Challenger 605,9H-VFJ,32.606552,114.330544,37100
VistaJet,VJT,E35L,Embraer Legacy 650E,D-ANCE,25.228706,55.55579,4675
VistaJet,VJT,CL60,Bombardier Challenger 605,9H-VFI,5.374466,12.076907,35525
VistaJet,VJT,FA7X,Dassault Falcon 7X,D-ALIN,44.743195,-51.087929,41000
VistaJet,VJT,GL7T,Bombardier Global 7500,9H-VIC,46.460632,-65.862572,45000
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJA,51.277405,-0.785217,0
VistaJet,VJT,C56X,Cessna 560XL Citation XLS+,D-CDCM,40.649231,17.434937,41000
VistaJet,VJT,GL7T,Bombardier Global 7500,9H-VIH,8.134872,-5.302114,33900
VistaJet,VJT,C56X,Cessna 560XL Citation XLS+,D-CEFO,46.02095,1.323384,41000
VistaJet,VJT,CL60,Bombardier Challenger 605,9H-VFH,27.333706,42.71648,38000
VistaJet,VJT,E35L,Embraer Legacy 650E,D-AJET,43.527557,27.303581,38000
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJS,33.601498,-116.645622,14850
VistaJet,VJT,CL35,Bombardier Challenger 350,9H-VCB,48.981426,2.759592,3975
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJN,36.684471,-4.505839,0
VistaJet,VJT,GL7T,Bombardier Global 7500,9H-VISTA,53.430099,-6.262995,0
VistaJet,VJT,CL35,Bombardier Challenger 350,9H-VCE,26.235168,40.091652,43000
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJY,51.283131,-0.774536,0
VistaJet,VJT,E35L,Embraer Legacy 650E,D-AFBS,50.508499,1.284678,28950
VistaJet,VJT,GLEX,Bombardier Global 6000,9H-VJD,13.649209,75.931717,42975
VistaJet,VJT,E550,Embraer Praetor 600,D-BOSS,50.234379,3.813666,40975
VistaJet,VJT,CL35,Bombardier Challenger 350,9H-VCT,38.631931,18.566711,42975
VistaJet,VJT,E35L,Embraer Legacy 650,D-AERO,38.642532,-9.209947,2525
VistaJet,VJT,CL35,Bombardier Challenger 350,9H-VCJ,22.776947,38.655895,33800
VistaJet,VJT,C56X,Cessna 560XL Citation XLS+,D-CJMK,45.453419,9.263367,0
VistaJet,VJT,E550,Embraer Praetor 600,D-BALL,46.235504,6.099171,0
Vistara,VTI,B789,Boeing 787-9 Dreamliner,VT-TSE,48.99828,11.554726,33300
Vistara,VTI,B789,Boeing 787-9 Dreamliner,VT-TSQ,44.454712,26.334948,38000
Vistara,VTI,B789,Boeing 787-9 Dreamliner,VT-TSH,42.4575,31.109779,36000
Vistara,VTI,B789,Boeing 787-9 Dreamliner,VT-TSP,41.57827,35.29607,36000
Vistara,VTI,A20N,Airbus A320-251N,VT-TQI,21.396479,52.980652,34000
Vistara (Retro Livery),VTI,A20N,Airbus A320-251N,VT-ATV,24.820267,76.904655,37000
Vistara,VTI,A20N,Airbus A320-251N,VT-TQE,19.091305,72.874687,0
Vistara,VTI,A20N,Airbus A320-251N,VT-TNU,28.030779,77.210838,13625
Vistara,VTI,A20N,Airbus A320-251N,VT-TQG,28.552769,77.071236,0
Vistara,VTI,A21N,Airbus A321-251NX,VT-TVI,28.406269,77.261086,7200
Vistara,VTI,A20N,Airbus A320-251N,VT-TNV,28.417301,76.970108,6300
Vistara,VTI,A21N,Airbus A321-251NX,VT-TVB,22.083822,77.651161,32000
Vistara,VTI,A20N,Airbus A320-251N,VT-TNH,26.316101,75.019989,31000
Vistara,VTI,A21N,Airbus A321-251NX,VT-TVJ,20.598175,73.375183,26725
Vistara,VTI,A20N,Airbus A320-251N,VT-TQJ,19.630966,77.844803,37000
Vistara,VTI,A20N,Airbus A320-251N,VT-TQB,26.333017,75.143372,35000
Vistara,VTI,A20N,Airbus A320-251N,VT-TQQ,19.126638,73.185875,4950
Vistara,VTI,A20N,Airbus A320-251N,VT-TQF,23.272888,83.72995,30000
Vistara,VTI,A20N,Airbus A320-251N,VT-TQP,21.412857,77.427948,37050
Vistara,VTI,A20N,Airbus A320-251N,VT-TNZ,18.024673,73.587006,24575
Vistara,VTI,A20N,Airbus A320-251N,VT-TQU,24.875473,75.028992,37975
Vistara,VTI,A20N,Airbus A320-251N,VT-TNM,17.988064,77.845444,30025
Vistara,VTI,A20N,Airbus A320-251N,VT-TNE,23.576706,73.933464,32975
Vistara,VTI,A20N,Airbus A320-251N,VT-TQA,24.137466,85.372314,28025
Vistara,VTI,A20N,Airbus A320-251N,VT-TNR,14.691793,78.202614,36000
Vistara,VTI,A20N,Airbus A320-251N,VT-TYD,26.044441,81.814766,28000
Vistara,VTI,A21N,Airbus A321-251NX,VT-TVC,24.539965,73.684212,31000
Vistara,VTI,A20N,Airbus A320-251N,VT-TYA,22.563812,79.139168,34000
Vistara,VTI,A20N,Airbus A320-251N,VT-TNY,19.208431,71.852631,23650
Vistara,VTI,A20N,Airbus A320-251N,VT-TQS,19.785416,72.813606,20475
Vistara,VTI,A20N,Airbus A320-251N,VT-TYC,14.821162,78.414047,28975
Vistara,VTI,A20N,Airbus A320-251N,VT-TQN,19.088791,72.872513,0
Vistara,VTI,A20N,Airbus A320-251N,VT-TQV,19.060318,72.782753,3225
Vistara,VTI,A20N,Airbus A320-251N,VT-TQK,19.069153,78.344833,29975
Vistara,VTI,A20N,Airbus A320-251N,VT-TQC,28.546577,77.084869,625
Vistara,VTI,A20N,Airbus A320-251N,VT-TNK,17.038399,72.848427,29975
Vistara,VTI,A20N,Airbus A320-251N,VT-TQT,22.649513,88.443962,0
Vistara,VTI,A20N,Airbus A320-251N,VT-TQD,28.552071,77.087196,0
Vistara,VTI,A21N,Airbus A321-251NX,VT-TVF,25.260899,55.343235,0
Vistara,VTI,A20N,Airbus A320-251N,VT-TQM,19.096584,72.87146,0
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAA,35.531616,-79.011673,35000
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAM,32.436016,-116.669701,5200
VivaAerobus,VIV,A20N,Airbus A320-271N,XA-VIL,28.608631,-98.985634,36000
VivaAerobus,VIV,A321,Airbus A321-231,XA-VBP,19.433952,-99.08152,0
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXM,27.999893,-109.605049,35975
VivaAerobus,VIV,A320,Airbus A320-232,9H-MLC,29.005096,-111.475204,34025
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAP,28.274433,-109.952248,36000
VivaAerobus (Raiders Livery),VIV,A320,Airbus A320-232,XA-VAK,19.365097,-90.745697,35000
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXD,20.991302,-86.780418,1550
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VBZ,25.007675,-96.391968,37000
VivaAerobus,VIV,A321,Airbus A321-231,XA-VBV,19.433155,-99.082962,0
VivaAerobus (Avión 50 Sticker),VIV,A21N,Airbus A321-271NX,XA-VBM,23.035309,-108.709564,19575
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXH,24.455978,-107.197624,37025
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXB,25.775776,-100.105957,0
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXG,19.252762,-90.012405,35000
VivaAerobus,VIV,A321,Airbus A321-231,XA-VCC,25.307007,-96.658546,35025
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXI,20.918434,-93.298698,34025
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAN,29.258652,-98.66906,5650
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAR,19.339907,-99.569283,0
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXL,25.999285,-99.18959,21725
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAW,21.448059,-91.587128,35000
VivaAerobus,VIV,A320,Airbus A320-232,9H-AMM,25.914734,-100.310356,5975
VivaAerobus,VIV,A320,Airbus A320-232,XA-VAO,20.447113,-103.133614,7625
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXO,20.679831,-105.248848,0
VivaAerobus,VIV,A320,Airbus A320-232,9H-SWF,18.755198,-98.477654,36025
VivaAerobus,VIV,A320,Airbus A320-232,XA-VYF,15.874992,-97.092422,0
VivaAerobus,VIV,A20N,Airbus A320-271N,XA-VII,21.404343,-81.345818,38000
VivaAerobus,VIV,A20N,Airbus A320-271N,XA-VIS,19.248413,-91.107803,36975
VivaAerobus,VIV,A321,Airbus A321-231,XA-VBI,25.134394,-97.841507,33000
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXF,25.166565,-97.972511,31000
VivaAerobus,VIV,A321,Airbus A321-231,XA-VBQ,20.528141,-102.506989,25150
VivaAerobus,VIV,A21N,Airbus A321-251NX,XA-VXK,20.899979,-89.297859,34000
VivaAerobus,VIV,A20N,Airbus A320-271N,XA-VIP,25.492493,-102.107697,31650
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXC,20.080866,-98.965393,22325
VivaAerobus,VIV,A21N,Airbus A321-271NX,XA-VXP,31.725397,-115.504318,33075
VivaAerobus,VIV,A321,Airbus A321-231,XA-VBT,28.842278,-110.722046,13200
VivaAerobus,VIV,A320,Airbus A320-232,9H-SWM,21.149157,-88.472412,27850
VivaAerobus,VIV,A321,Airbus A321-231,XA-VBU,31.662876,-106.400993,4850
VivaAerobus,VIV,A320,Airbus A320-232,XA-VYD,25.782372,-100.117928,0
VoePass Linhas Aereas,PTB,AT76,ATR 72-600,PR-PDZ,-21.649956,-44.407856,19000
VoePass Linhas Aereas,PTB,AT76,ATR 72-600,PR-PDX,-22.604277,-44.335583,16000
Voepass Linhas Aereas,PTB,AT75,ATR 72-500,PR-PDY,-21.972904,-47.139992,17000
Voepass Linhas Aereas,PTB,AT75,ATR-72-500,PS-VPB,-12.980533,-38.599789,6375
Volaris,VOI,A20N,Airbus A320-271N,XA-VRQ,14.184357,-91.221992,36000
Volaris,VOI,A320,Airbus A320-233,XA-VLD,21.64316,-97.886047,34000
Volaris,VOI,A21N,Airbus A321-271NX,XA-YAA,32.405293,-116.553902,8175
Volaris,VOI,A20N,Airbus A320-271N,XA-VSP,26.261353,-98.054482,38000
Volaris,VOI,A320,Airbus A320-233,N523VL,33.249146,-117.448837,12875
Volaris,VOI,A20N,Airbus A320-271N,N529VL,33.191422,-117.056244,18675
Volaris,VOI,A20N,Airbus A320-271N,N539VL,12.029846,-87.257965,35975
Volaris,VOI,A20N,Airbus A320-271N,XA-VSQ,37.355797,-93.262703,37025
Volaris,VOI,A20N,Airbus A320-271N,XA-VSO,32.26506,-114.958572,36025
Volaris,VOI,A320,Airbus A320-233,XA-VRA,36.637527,-102.454666,34025
Volaris,VOI,A20N,Airbus A320-271N,N528VL,21.238953,-101.729202,35150
Volaris,VOI,A21N,Airbus A321-271NX,XA-VUF,31.352001,-114.028419,30025
Volaris,VOI,A20N,Airbus A320-271N,N538VL,19.445171,-99.06736,0
Volaris,VOI,A20N,Airbus A320-271N,XA-VSZ,20.522648,-103.313133,4950
Volaris,VOI,A320,Airbus A320-233,XA-VLB,19.442169,-99.06694,0
Volaris,VOI,A320,Airbus A320-233,N517VL,19.746277,-100.75135,16575
Volaris,VOI,A320,Airbus A320-233,XA-VLM,23.024368,-103.826141,37000
Volaris,VOI,A20N,Airbus A320-271N,XA-VRH,32.305439,-97.461227,38000
Volaris,VOI,A20N,Airbus A320-271N,N545VL,19.370819,-99.185158,9075
Volaris,VOI,A20N,Airbus A320-271N,XA-VRR,20.893948,-86.624702,2750
Volaris,VOI,A320,Airbus A320-233,XA-VLF,19.746723,-99.020988,0
Volaris (The Flash Livery),VOI,A20N,Airbus A320-271N,N531VL,24.968945,-105.947586,35975
Volaris,VOI,A20N,Airbus A320-271N,N546VL,21.198957,-97.908424,36000
Volaris,VOI,A21N,Airbus A321-271N,N534VL,19.243057,-91.465446,35000
Volaris,VOI,A321,Airbus A321-231,XA-VLW,19.235138,-91.878563,35000
Volaris,VOI,A21N,Airbus A321-271NX,XA-VSR,16.495461,-94.525337,35175
Volaris,VOI,A21N,Airbus A321-271NX,XA-VSL,20.318609,-86.630043,10625
